-321978,-1,-119070819,-5845,-4,493,0,0,0,300,-1,0,-2,2,0,0,3,-2,4,0,14,10,0,-3,-8,-10,-12,-19,-1,-1,-20,-1,0,0,0
-187321,-1,-56549973,-105792,-1,903,0,0,0,106,1,-10,-1,1,0,0,-4,-4,2,0,14,0,0,-3,-8,-3,-22,-16,-1,-1,-20,-1,0,0,0
9034,-1,1220635,42103,-3,201,0,0,0,406,1,0,1,1,0,0,-3,0,3,0,15,10,0,-3,-4,-5,-13,-10,-1,0,0,0,0,0,0
-331949,-1,-130822481,-608205,-6,-12,0,0,0,1009,1,30,-3,1,0,0,15,-3,0,0,14,0,0,-3,0,-5,-8,-17,-1,0,0,0,0,0,0
-176301,-1,-53604117,42391,-5,691,0,0,0,2543,0,0,-3,1,0,0,33,-3,0,0,11,20,0,-3,-3,-1,-9,-19,-1,0,0,0,0,0,-1
-126116,-1,-36802923,-36307,-3,877,0,0,0,322,0,0,-2,2,0,0,3,0,4,0,8,10,0,-3,-5,-6,-12,-21,-1,0,0,0,0,0,-1
78686,-1,10465812,83,0,395,0,0,0,239,1,-10,-3,1,0,-1,-3,-3,1,0,12,20,0,-3,-4,-8,-17,-19,-1,0,0,-1,-1,0,0
-75412,-1,-22254725,-389531,-1,-20,0,0,0,272,1,0,-2,1,0,0,2,0,0,0,11,10,0,-3,-8,-7,-12,-19,0,0,-10,0,0,-33,-3301
-288914,-1,-97170710,-3910451,-4,999,0,0,1,41,0,0,-3,1,0,0,-3,-4,1,0,8,10,0,-3,-26,-33,-172,-189,-1,-1,-20,0,-1,-33,-3301
7027,-1,925957,40397,-1,680,0,0,0,443,1,0,-2,1,0,0,8,0,0,-1,8,0,0,-3,-3,-9,-14,-20,0,0,0,0,0,0,-1
91780,-1,12358310,-1338142,0,783,0,0,0,19,1,-10,-2,0,0,-1,35,-3,-1,0,10,0,-1,-4,-4,-8,-17,-24,-1,0,-20,-1,-1,0,0
41348,-1,5414252,-805891,-4,888,0,0,2,109,0,20,-2,2,0,-1,19,-3,0,0,11,20,0,-4,-3,-4,-12,-19,-1,0,10,0,0,0,0
68745,-1,9069711,-2531,0,99,0,0,0,118,1,0,0,1,0,0,10,-4,4,0,11,20,0,-3,-5,-7,-14,-24,-1,0,0,0,0,0,0
-47472,-1,-11345343,-120585,-1,593,0,0,0,183,0,-10,1,2,0,0,-3,-4,1,0,16,0,0,-4,-4,-6,-12,-19,-1,0,-20,-1,0,0,0
-92775,-1,-27688853,-41572,-5,400,0,0,0,479,1,-10,1,2,0,0,-6,-4,0,0,11,10,0,-3,-2,-5,-17,-19,-1,0,-20,-1,0,0,0
-129123,-1,-37445436,-182171,-3,3,0,0,0,382,0,0,-2,2,0,0,-6,-4,0,0,16,20,0,-3,-3,-3,-12,-17,-1,0,10,0,0,0,0
-232280,-1,-71633950,41721,-5,494,0,0,0,5338,1,0,-2,1,0,0,19,0,1,0,8,20,0,-3,-2,-4,-12,-24,-1,0,0,0,0,0,0
64937,-1,8544975,-18505416,0,800,0,0,0,-109,1,-10,-2,2,0,0,-6,-4,1,0,11,30,0,12,-8,-7,-17,-24,-1,0,-20,-1,0,0,0
-222291,-1,-67151475,-13247,-5,201,0,0,0,1462,0,20,-2,2,0,0,10,0,0,0,9,20,0,-3,-2,-5,-12,-24,-1,0,10,0,0,0,0
-252241,-1,-80832652,-1493338,0,92,0,0,0,494,0,0,-3,2,0,0,11,-4,0,0,9,20,0,-3,-7,-10,-14,-24,0,0,0,0,0,-33,-3301
-24657,-1,-3854174,4747,-2,887,0,0,0,317,0,-10,-5,1,0,-1,6,-4,0,0,11,20,0,-3,-6,-7,-10,-19,0,0,0,0,0,0,0
-577,-1,-83215,14608,1,1,0,0,0,970,1,0,-3,2,0,0,-3,-3,1,0,14,20,0,-3,-8,-9,-14,-13,-1,0,0,-1,0,0,3
-301886,-1,-106099397,-466348,-3,177,0,0,0,235,1,0,-3,1,0,0,35,-3,3,0,8,30,0,-3,-3,-5,-12,-19,-1,0,0,0,0,0,0
-281403,-1,-93175812,-269195,-1,980,0,0,0,50,1,0,-3,1,0,0,19,-4,0,0,9,20,0,-3,-4,-5,-14,-21,-1,0,0,0,0,0,0
-172848,-1,-52570043,36221,-3,1082,0,0,0,2273,1,20,-4,0,0,0,17,-2,0,0,15,10,0,-3,-8,-5,-14,-14,-1,0,-20,-1,0,0,0
-25897,-1,-4109715,-3419948,0,1084,0,0,2,195,1,0,0,1,0,0,1,-4,0,0,6,0,0,-3,-4,-8,-12,-19,-1,0,0,0,0,0,5
-191528,-1,-57662581,-194161,-4,299,0,0,0,1389,1,0,-2,2,0,0,34,-3,3,0,9,30,0,-3,-5,-6,-12,-17,-1,0,0,0,0,0,0
149977,-1,20615045,-4954,0,295,0,0,0,-22,1,0,-5,1,0,0,6,0,0,0,19,10,0,-3,-4,-6,-7,-11,-1,0,0,0,0,0,0
-90406,-1,-26975194,-102945,-4,889,0,0,0,131,1,20,-3,1,0,0,1,0,0,0,6,10,0,-3,-1,-4,-17,-24,-1,0,10,0,0,0,0
-10779,-1,-1386894,-3933,0,787,0,0,0,558,0,-10,-3,1,0,0,6,-4,-1,0,18,10,0,-3,-8,-7,-17,-19,-1,0,0,0,-1,0,0
-121113,-1,-35606330,-2027,-3,799,0,0,0,507,1,-10,-2,1,0,0,-6,-1,0,0,5,0,0,-4,-8,-5,-17,-19,-1,0,-20,-1,0,0,0
157673,-1,21843460,-4556,-3,900,0,0,0,-19,1,0,-5,2,0,0,30,-4,2,0,10,30,0,5,-6,-3,-14,-21,-1,0,-20,-1,-1,0,0
119283,-1,16382017,-784722,-3,877,0,0,1,23,1,-10,-3,1,0,0,0,-4,0,0,16,10,0,-4,-4,-6,-10,-14,-1,0,-20,-1,0,0,0
-291337,-1,-98489295,-10951,-4,490,0,0,0,2809,1,0,-2,2,0,0,19,-4,1,0,11,20,0,2,-6,-3,-12,-19,-1,0,-20,-1,-1,0,0
-88321,-1,-26445495,5255,-2,899,0,0,0,151,1,0,0,1,0,0,-4,-4,1,0,11,10,0,-3,-4,-5,-12,-19,-1,0,0,0,-1,-1,-101
-291839,-1,-98659574,-1570679,-2,-815,0,0,0,688,0,10,-3,2,0,1,21,-1,0,0,12,20,0,0,-10,-11,-13,-13,0,0,-29,0,0,-33,-3301
-40179,-1,-7933303,411202,1,198,0,0,0,230,1,10,-3,2,0,1,-14,3,0,0,10,20,0,-1,-6,-8,-10,-10,0,3,-10,0,0,0,0
-134129,-1,-39285966,-158728,-3,-609,0,0,0,300,0,10,-3,1,0,0,0,2,0,0,18,0,0,-1,-5,-7,-10,0,0,0,-10,-1,-1,0,-1
162063,-1,22573577,254149,-9,195,0,0,0,-298,0,10,-5,0,0,0,-16,3,0,-1,14,10,0,1,-1,-3,-15,-10,1,-1,-10,0,0,0,0
169494,-1,23795030,456096,-2,-701,0,0,0,-235,0,10,-3,2,0,0,-5,2,0,0,13,20,0,-1,-5,-10,-10,-15,0,0,-10,0,0,0,0
-281572,-1,-93197274,-2222226,-2,-404,0,0,0,-15,0,30,-3,2,0,1,24,2,0,0,11,20,0,0,-8,-12,-12,-14,0,0,-30,-1,0,0,0
-265681,-1,-86554960,-94268,-7,-507,0,0,0,142,0,10,2,1,0,1,1,2,0,0,12,10,0,0,-10,-6,-170,-180,0,-1,-30,-1,-1,-33,-3301
-80832,-1,-23864055,490634,-1,-622,0,0,0,35,1,10,1,1,0,1,2,-1,5,0,19,10,0,0,-12,-12,-7,-10,0,0,-30,-1,0,0,0
-252333,-1,-80840359,-115163,-6,191,0,0,0,213,0,10,-3,1,0,0,-12,2,0,0,11,20,0,4,-7,-6,-10,-10,0,0,0,0,0,0,0
-280229,-1,-92521890,450786,0,-922,0,0,0,357,1,10,-5,0,0,1,-14,2,1,0,11,10,0,0,-4,-11,-170,-180,1,0,0,-1,-1,-33,-3301
-289189,-1,-97262827,479594,-6,81,0,0,0,748,0,40,-5,0,0,1,7,2,0,0,10,10,0,0,-7,-9,-12,-12,0,0,-10,0,0,0,0
92253,-1,12429385,429079,-2,-313,0,0,0,-71,1,10,-5,1,0,0,-16,-1,1,-1,18,0,0,-1,-4,-8,-15,-10,0,-1,-30,-1,-1,0,-1
-204956,-1,-61683271,343101,0,-18,0,0,0,32,0,10,-5,0,0,0,-16,-1,0,0,13,10,0,-1,-8,-10,-10,-12,0,0,-10,0,0,0,0
42607,-1,5555347,414276,1,-915,0,0,0,-71,0,30,-3,1,0,1,2,3,0,0,18,20,0,0,-5,-11,-10,-10,0,0,-10,0,0,0,0
-38005,-1,-7047189,363595,0,-419,0,0,0,-10,0,30,-3,1,0,1,24,0,0,0,14,10,0,0,-10,59,-15,-10,0,-1,-30,-1,-1,-33,-3301
-292946,-1,-99264669,448054,0,-610,0,0,0,-45,0,30,-3,0,0,1,-12,3,1,0,10,30,0,0,-7,-12,-15,-5,0,0,-30,-1,-1,0,-1
-286033,-1,-95547281,-778763,-5,87,0,0,0,438,0,10,-3,1,0,1,-2,2,0,0,10,-10,0,0,-6,-12,-14,-15,0,-1,-20,-1,0,0,0
-91683,-1,-27356129,398432,-5,-297,0,0,0,211,0,10,-5,2,0,0,1,2,0,0,20,20,0,1,-2,-2,-10,-10,0,-1,-10,-1,0,0,-1
-331036,-1,-129331939,431850,-3,104,0,0,0,2065,1,10,-3,2,0,1,-14,2,2,0,11,20,0,0,-5,-5,-12,-5,1,-1,-10,0,0,-33,-3301
-310295,-1,-111532323,490717,-3,-924,0,0,0,1854,0,30,-3,1,0,1,16,3,0,0,12,10,0,0,-7,-14,-12,-15,0,0,0,0,0,0,-1
-145162,-1,-43950263,-1724201,-1,-96,0,0,0,-2,0,10,-3,1,0,1,11,2,0,0,10,20,0,0,-8,-14,-12,-17,0,0,-10,0,0,0,0
-309255,-1,-110731862,282276,-2,-511,0,0,0,639,0,10,-3,1,0,1,26,2,0,0,13,20,0,15,-10,-12,-17,-10,0,0,-30,-1,0,0,0
-151073,-1,-51891016,-38860,-6,-116,0,0,0,671,0,0,1,-1,0,1,-21,-3,1,0,12,0,0,0,-4,2,-12,0,-1,0,-29,0,0,0,0
-237052,-1,-45167620,-3106818,-5,-310,0,0,0,471,-1,0,2,2,0,0,6,0,0,0,16,20,0,0,-4,-4,-10,-14,0,1,0,0,0,-33,-3301
-236283,-1,-44938583,328169,0,-192,0,0,0,1024,0,-10,1,1,0,1,42,4,0,1,19,0,0,1,-4,-9,-8,-14,0,1,0,1,0,0,-1
-20986,-1,-3372417,-193709,-5,-184,0,0,2,467,0,0,2,2,1,1,11,0,0,1,21,30,-1,6,-3,-3,-15,-14,0,0,-20,0,0,-33,-3301
-143090,-1,-19968923,-127964,-8,807,0,0,1,189,0,0,2,2,1,3,3,0,1,1,21,10,0,1,0,0,-10,-9,0,0,-20,0,0,0,0
-7904,-1,-1296589,275284,0,-83,0,0,0,96,0,-10,4,2,0,1,5,0,1,1,14,0,0,1,-4,-10,-10,-14,0,0,-10,1,1,0,0
-137934,-1,-19414397,385017,1,497,0,0,0,234,-1,-10,2,2,0,1,5,0,0,1,19,0,0,1,-4,-9,-15,-14,0,1,-20,0,1,0,0
-291010,-1,-60628050,384642,-2,318,0,0,0,1242,-1,0,7,1,0,0,2,4,1,1,14,10,0,0,-2,-6,-13,-14,0,1,0,1,1,0,0
-320947,-1,-71552089,378447,-6,611,0,0,0,549,0,0,2,2,0,1,11,0,2,1,17,20,0,1,-1,-4,-10,-14,0,1,0,1,0,0,0
-13736,-1,-2217494,-35551,-2,507,0,0,0,38,-1,-10,4,1,0,1,5,0,0,1,13,10,0,1,-3,-8,-10,-19,0,1,-10,0,1,0,-3301
-1959,-1,-340814,183193,-3,197,0,0,0,22,-1,0,0,0,0,0,0,0,1,0,11,10,0,0,-5,-1,-15,-14,0,0,-10,1,1,-33,-3301
-2969,-1,-505789,-614340,-7,104,0,0,2,119,0,0,1,1,1,3,42,3,2,1,11,-10,0,1,1,-1,-15,-19,0,4,-10,1,1,0,0
-84860,-1,-12191803,353330,0,316,0,0,0,194,0,-10,4,0,0,1,14,0,3,1,16,10,0,1,-6,-8,-10,-14,0,1,0,1,1,0,0
-178812,-1,-24864479,366488,-2,-188,0,0,0,345,-1,-10,3,0,0,0,12,0,0,1,16,0,0,0,-4,-6,-12,-12,0,1,-20,0,0,-33,-3301
-454267,-1,-123709027,246468,-6,693,0,0,0,1984,-2,0,2,1,0,1,21,3,1,1,16,20,0,1,0,-4,-15,-4,0,1,-10,1,1,0,0
-204639,-1,-32799131,381618,-2,-302,0,0,0,2207,0,0,4,1,0,1,4,0,2,0,11,0,0,1,-2,-5,-15,-12,0,1,0,1,1,0,0
-388924,-1,-92800566,332883,-1,811,0,0,0,1035,-1,-10,1,1,0,0,21,0,0,1,16,-10,0,1,-1,-7,-11,-21,0,1,-20,0,0,0,0
-99373,-1,-14321058,356121,2,713,0,0,0,360,-1,0,1,0,0,1,27,1,0,1,18,0,0,0,-4,-9,-15,-9,0,1,-20,0,1,0,0
-288296,-1,-59612468,87426,-3,-297,0,0,0,220,0,-20,1,1,0,1,21,0,2,1,13,0,0,0,-6,-4,-15,-14,0,1,-10,0,0,0,-1
-19752,-1,-3188054,325418,2,598,0,0,0,96,-1,-10,4,0,0,0,24,0,0,0,21,0,0,0,-6,-10,-15,-14,0,0,-20,0,1,0,-3301
-166437,-1,-22939292,-621962,-3,816,0,0,0,72,0,0,2,2,0,1,5,0,0,1,16,10,0,0,-4,-6,-15,-14,0,1,0,1,1,0,0
-356898,-1,-81575735,295289,-6,711,0,0,0,1592,-1,0,2,1,0,1,27,0,0,1,16,10,0,6,-1,-4,-20,-14,0,1,-20,0,0,0,0
-415518,-1,-104896850,-812711,-1,298,0,0,0,47,0,20,1,1,0,1,30,0,2,1,11,0,0,1,-4,-8,-15,-19,0,1,10,1,0,9,900
-493840,-1,-157911222,351941,0,-82,0,0,0,601,0,0,5,1,0,1,14,4,3,1,11,10,0,0,-1,-9,-16,-24,0,1,0,1,1,0,0
-397006,-1,-95911355,6045,-5,88,0,0,0,2270,0,-10,2,2,0,-1,8,-2,1,0,10,10,1,0,-6,-4,-18,-22,-1,-6,-20,-1,0,0,-1
-385474,-1,-90348199,-27159,-3,593,0,0,0,5135,0,20,0,2,0,-2,11,-2,0,0,17,30,1,-1,-14,-13,-10,-20,-1,-2,-20,-1,0,0,-1
-102326,-1,-14791005,-260441,-5,706,0,0,0,518,0,0,2,2,0,0,41,-1,1,0,8,20,1,-1,-20,-10,-20,-17,-1,-6,-10,0,0,0,-1
-414632,-1,-104025992,-38779,-4,891,0,0,0,2771,0,0,1,1,0,0,2,2,0,0,13,0,1,8,-11,-8,-13,-15,-1,-6,-20,-1,0,-22,-2201
-299115,-1,-63572492,-4396677,-5,-11,0,0,0,706,1,-10,2,1,0,0,11,-2,-2,0,9,20,1,3,-21,-14,-13,-16,-1,-5,-20,-1,0,-33,-3301
-389222,-1,-92243075,12507,-5,609,0,0,0,453,1,-10,0,0,0,-1,29,-1,0,0,13,20,1,-1,-11,-5,-13,-17,-1,-6,-20,-1,0,0,-1
-464471,-1,-129877517,56514,-1,587,0,0,0,1902,0,20,2,2,0,0,11,-2,2,0,16,30,1,5,-16,-8,-8,-15,-1,-6,0,0,0,0,0
-330830,-1,-74150055,56783,-7,699,0,0,0,1803,1,0,2,2,0,-3,42,2,0,0,17,30,1,-1,-11,-8,-13,-13,-1,-6,0,0,0,0,0
-471601,-1,-134786031,51316,-4,1005,0,0,0,4833,0,0,0,0,0,-1,17,-1,1,0,11,20,1,0,-13,-5,-10,-12,-1,-6,-20,-1,0,-33,-3301
-493594,-1,-153776238,-106131,-2,383,0,0,2,5653,0,0,2,2,0,0,23,-1,2,0,11,20,1,0,-10,-9,-7,-19,-1,-6,0,-1,0,0,-1
-200955,-1,-44032228,-35992,-1,-190,0,0,2,1281,0,0,1,0,-1,0,27,-4,0,0,16,10,0,-15,-10,-10,-10,-14,0,-3,-30,-1,0,0,0
-360695,-1,-98651781,-79501,0,411,0,0,0,-318,-1,0,1,-2,-1,0,14,0,0,-1,8,-10,0,-16,-15,-6,-20,-4,0,-4,-30,-1,-1,-33,-3301
-2987,-1,-469821,-43571,0,-108,0,0,0,-706,0,0,-1,-2,-1,-1,16,-4,0,0,11,10,0,-16,-14,-6,-10,-12,0,-3,-10,0,0,0,-1
-427681,-1,-141185381,-50907,-5,905,0,0,0,1626,-1,0,1,0,-1,0,8,-3,5,0,18,0,0,-15,-8,-7,-10,-6,0,-4,-30,-1,-1,0,0
-21142,-1,-3019940,-71598,-4,-106,0,0,0,-744,-1,20,4,0,0,0,0,-3,0,0,9,20,0,-16,-13,-11,-10,-14,0,-3,-20,0,0,0,-1
-394891,-1,-115898230,-80140,0,792,0,0,0,-141,0,20,6,-1,-1,0,12,-3,0,0,12,0,0,-15,-8,-8,-14,-15,0,-3,-20,0,-1,0,0
-120435,-1,-16666047,-4565291,-4,812,0,0,0,-916,-1,20,-1,-2,-1,-1,-11,0,1,-1,10,-10,0,-16,-13,-9,-10,-14,0,-3,-30,-1,-1,-33,-3301
-13123,-1,-1886986,-109688,-3,-113,0,0,0,-758,0,0,1,0,-1,0,27,-4,0,0,11,20,0,-9,-11,-4,-15,-14,0,-4,-30,-1,0,0,-1
-47917,-1,-6782375,-292176,-3,899,0,0,0,-785,0,0,1,0,-1,0,0,-4,0,0,14,20,0,-16,-9,-9,-10,-14,1,-3,-10,-1,0,0,0
-222504,-1,-49730257,-217318,-2,709,0,0,0,-855,0,20,6,-1,-1,0,3,-4,0,0,19,10,0,-12,-8,-9,-10,-12,0,-3,-10,0,0,0,0
-140062,-1,-22183623,-203254,-2,309,0,0,0,-664,-1,-10,1,-1,-1,0,23,-4,0,0,18,0,0,-15,-9,-9,-15,-14,0,0,-10,-1,0,0,-1
117507,-1,30886692,-1632626,-4,-97,0,0,0,-27,0,0,3,0,0,0,-28,0,0,0,5,0,0,1,-7,-1,-15,-15,0,0,-30,-1,0,0,0
-57324,-1,-17961343,-245525,-1,-13,0,0,0,9,0,0,1,0,0,0,-26,0,0,0,12,10,0,1,-6,-2,-15,-15,0,0,-30,-1,-1,0,-1
102186,-1,29052216,-2449704,-2,-492,0,0,0,0,0,0,3,0,0,0,-12,0,0,0,9,10,0,0,-8,6,-15,-15,0,-1,-20,0,-1,0,-3301
256047,-1,50553499,833,-1,-518,0,0,0,57,0,0,1,1,0,0,-1,4,1,0,5,10,0,1,-4,-4,-10,-19,0,0,0,-1,0,0,0
-164047,-1,-55176067,-60353,-3,-816,0,0,0,1544,0,0,1,1,0,0,-17,1,0,0,11,20,0,6,-6,-5,-10,-10,0,0,-10,0,0,0,0
198706,-1,42291404,-443061,0,-915,0,0,0,-14,-1,20,6,0,0,-1,9,0,0,0,5,10,0,1,-8,-5,-15,-15,0,0,-30,-1,-1,0,-1
196403,-1,41934952,-4374,-1,-107,0,0,0,29,0,0,3,-1,0,0,-21,0,0,0,11,10,0,0,-5,-4,-15,-15,1,0,-10,0,0,0,-1
257093,-1,50679772,-81024,-2,-210,0,0,0,137,0,0,-1,-1,0,0,-28,0,0,0,5,30,0,0,-3,-2,-15,-20,0,0,-10,0,-1,0,0
-156594,-1,-51974281,-44452,-1,-1003,0,0,0,603,-1,0,2,-1,0,0,-26,0,0,0,9,0,0,1,-6,20,-20,-5,0,-1,-30,0,-1,-33,-3301
149079,-1,35087319,-38805,-3,-1018,0,0,0,41,-1,0,1,0,0,0,-17,4,0,0,7,30,0,1,-3,-3,-12,-20,0,0,0,0,0,0,0
193887,-1,41570759,-173057,-4,-191,0,0,0,-28,0,0,0,0,0,0,14,0,0,0,15,10,0,1,-4,0,-10,-10,0,0,-10,0,-1,0,0
157043,-1,36200961,43576,0,-1005,0,0,0,197,0,0,1,-1,0,0,-4,4,0,0,10,10,0,0,-5,-5,-10,-15,0,0,0,0,0,0,0
73597,-1,25088708,-4346,-2,-1011,0,0,0,301,0,0,6,-1,0,0,-25,4,1,0,13,0,0,1,-4,-1,-15,-10,0,0,-10,0,-1,0,-1
-124034,-1,-37912541,-689570,-1,2,0,0,0,636,-1,0,1,0,0,0,-26,4,0,0,5,10,0,1,-6,-2,-12,-15,0,0,-30,-1,0,0,-1
-79208,-1,-24659217,-84609,-1,-713,0,0,0,444,0,0,0,0,0,0,-23,0,0,0,11,0,0,1,-6,-4,-12,-13,0,0,-30,-1,0,0,-1
-131687,-1,-40172664,25518,-2,102,0,0,0,74,0,0,2,0,0,0,-26,4,1,0,7,10,0,1,-6,-4,-12,-15,0,0,-30,-1,0,0,0
-111456,-1,-33831099,-1119679,-5,101,0,0,0,405,0,20,0,0,0,0,14,0,0,0,5,0,0,1,-1,-2,-15,-15,0,0,-10,-1,-1,-33,-3301
217517,-1,44979002,15735,-2,-999,0,0,0,115,0,20,0,0,0,0,-1,0,0,0,7,20,0,1,-4,-4,-12,-15,0,0,-10,0,0,0,0
-128851,-1,-39283596,-7579,-6,-793,0,0,0,1508,-1,20,1,1,0,0,-10,4,1,0,8,20,0,1,-2,-2,-10,-20,0,0,0,0,0,0,0
